hash,block_number,from_address,to_address,value,gas_limit,gas_used,gas_price,timestamp,transaction_type,status
0xa5c6663a99bcbb5270dec747b3ff13a790ac4a5333c2fbd94e52daa2815770db,10069398,0xde8e499f1a3ca843667550d35f427b08e4fd6f1a,0x1590ef28ba372440e3c227dba8bec0bfb78d6ee8,3.486665745485244e+18,50000,15240.097076934255,15008467649.745436,2025-02-22 13:53:46.916109,transfer,1
0xdf070c28210ccb09256df5583f4ed03956a195268a37952fc223d1bb4bd7bc68,10092418,0xa6af948cb6e4164e1c4f471e8463f6a561ff3af9,0xa087909ed6c4e8da67936349531839c0ed3ae100,3.772018702224375e+17,200000,74470.7838765966,24192056865.700542,2025-02-28 07:44:50.916109,contract_interaction,1
0xb23e79a201997b637203553fe78e12b70069e6c6cce4bf6ddf8552eddf6e5b42,10014457,0xa6675536752c68335c4d2f42ed8063b1efec19b1,0x411dd7030e0ce76547e54a7a83f3fa2628bbab19,9.755761752555882e+16,100000,78617.55863476296,17044589400.37793,2025-03-06 06:30:45.916109,transfer,1
0x25542bf1339cce1deb8aa20b4d9250d930d0979a3925af98507028378efd758a,10021769,0x2c2fe9091a0b91ce94529fc5e03678922e3b369f,0x59df5448502d5a58fb76eb28e218b6df22cc9fb1,4.606708113384293e+16,200000,112547.66594519066,33988539429.393383,2025-03-12 02:34:28.916109,transfer,1
0x5ee47f323b8360b576431f0c04861596c7a82bf16789bd48e08c94dff150cd66,10074840,0xe4fba4260e3428bf74647fee80528d7ba8b08b17,0x43b950b43275ca83b25d059623d8e52780128b37,5.521144425691649e+16,100000,37916.94024188476,10889479754.354948,2025-02-18 14:09:30.916109,transfer,1
0xebc97f01a07b7b29eb184e8f15ad0636800a69abe1736917f508a13877d3df09,10077681,0xf30adeeecb934c07decfdcf2f86b49fe26942333,0xf50f3771acef4f63a3cc6d2785d6bd0febf1f22c,6.101245268358267e+17,100000,15530.182223971373,22720691662.87993,2025-03-13 05:55:21.916109,contract_interaction,1
0x32ea20823020c3f9b69a770a579ffc9f78740cf8999946bb6a37a98b3f1931b0,10009475,0x8b1c0330688f3d92b2e0fcbbd79e35d316c16ff6,0x68adb65d29a3cd0e2ecbd7b682130718d5865078,1.1356180074040563e+18,100000,11485.78488364514,17165802890.667084,2025-02-28 19:45:23.916109,transfer,1
0xd0a3d8de8e64502f0f94325f5838ce3771d9db71a75c2badccd6b52d43dc5007,10004450,0x11623420ea657496602c5b8db1437225139b706c,0x98c389b1916ce3f935e45263b9347ebb04622e78,6.300755823877722e+17,21000,158375.7568341887,21888142377.78194,2025-02-18 20:26:20.916109,contract_interaction,1
0xc7b8c7d1da47e8fc5e38fb35bee4039276c9e0a76eb19bdd3e18c700740a31fc,10049674,0x6e2f4f471a053b30115fd6cf17ce0ce353c35af3,0x4a22dc1aa7764eee2e1feff8335216ae6bd5a9b3,1.7327947602876908e+18,200000,26974.387066086365,20794165815.79952,2025-02-26 05:33:15.916109,contract_interaction,1
0x895a800a31ee0570aa9950ed75d0808d2776b124c41044b275113ecd5b8cf77e,10011980,0x867861056abe963e9fc0c664548279cd3e068bf8,0x8007eed59230f6ef773d2003105bf34dfdb916ff,2.77059298828071e+17,200000,172553.12303725074,23495355963.766445,2025-03-03 08:04:35.916109,transfer,1
0xd1da35d5eb95e77dc6c455d2eac2b654a553ba4c6aa0bc9b5450373defc97a71,10031888,0x2ef55283aed3820b93d9f8cfffe43df1dca6b0aa,0xa5dc132f478a8073607a290923b5f308111b4d15,2.1532933472542838e+17,21000,129988.22015489807,18273082665.68857,2025-02-22 14:42:53.916109,contract_interaction,1
0x56603d65ecb29904a7ed24e8d7a8ec4c2ca830eae1f7f15b48702db4b761db64,10017900,0x465be82d1315596364bc99b9f41ba7418e3bc2f0,0xbb134ba7ee9ae07070d09fe72aba28bfd391da27,2.1109960671251348e+18,100000,129275.43241632821,13733076200.393332,2025-03-03 13:26:32.916109,contract_interaction,1
0x574f804000e48154bd6625e2ff143c3f37cd02820cf439c7aba8940325e147a4,10035229,0xac8f9a2bbf7afdb43a01052f3c33d311103505fc,0x328851f256afcbbe25653c1b0bf423ec3d9d7aa8,5.234639149462147e+17,200000,17316.17325653212,26056246643.476086,2025-02-21 20:41:42.916109,transfer,1
0x47a43981039b28229c6cb1af75fbabdf87373ae4a9ae654f1dee4e96ac55ff4d,10083299,0xe7b182e9cba3e77cd88e75e717c046d5f0d44b67,0x71253c444daf41ac8782e0702470a61615bdbbf8,2.5791488167116528e+17,100000,14954.272246517217,27920014736.6203,2025-02-18 06:31:56.916109,transfer,1
0xde803f6f0cbae35976fb8e62f9328eaa79c8991446337058cccfe14998eab3e8,10067682,0xbe2ef97a00acffaa474e227f0b55bd02f5ee71d0,0x1826006fb60524e5c0b0927d4a6d848f5a88cc8b,1.0985761378757129e+18,100000,33858.401576606426,15933201435.230991,2025-02-23 21:25:07.916109,transfer,1
0x78ccc194e984b37517b46381b98354f263f0dd725b1836e8ca2c22de49529f80,10009799,0x71b73a5fa8b98fd446c89046b3d7dc314aa94ed6,0x0387991698425f3dd894cf0bee9b2ed10c01cdbb,1.1074251436030748e+18,100000,130842.5856751176,20299694057.693214,2025-03-04 01:06:48.916109,transfer,1
0x6a842ce937bde2e4b2edebe5b06eead5b52f0fae063d537b8100edcbbf6cd12b,10092997,0xb29a43aeb279bf331a2b695d5b1738cf2644fe95,0xcdb4d492175e1dd6e88eb56afff90ca689e0b8ab,5.807818206430376e+17,50000,15319.139073817654,11795774415.006876,2025-02-17 23:32:29.916109,transfer,1
0x3891ffd91c0fe7dec74201d879a3c247d959ea373419f3e9d92bebf77d658d33,10032217,0x141e2c8e8fb07fe6f6d97ab975fd8bbd63681471,0xfa17cdda0b0a838ecc5c13b2f85fb01fdd42571d,2.787601184582866e+17,100000,56963.9295316183,7508416000.647463,2025-02-28 21:24:06.916109,contract_interaction,1
0xf5f011c93f4cdd17478eca8391da1fb493586fbda3614ba8ad83742c53cfc23c,10041699,0x6db450edacdb2bdeb6fe328308a89fc517a1baf9,0x5b5aa309ae98519435648cfc5dda74f6c98ca469,1.109469229691895e+18,21000,78872.36638131362,16230721926.123476,2025-03-06 09:35:02.916109,transfer,1
0x097854b83fd0bca60deb83b2305664d9b9459b78d525e3f3aa657a72a31067be,10083596,0x8283504101106e564ed6ffff32f08b2fe3f26f8c,0x5a134831b111db26801009bcb826331fbaf071eb,1.6590512296811722e+18,100000,109280.1457787158,22829734738.433933,2025-02-25 21:00:43.916109,transfer,1
0x7c567375b69d67adfe4170effcc143ba1e364efc31109d5538c32a980ce106bc,10052010,0x92358cbb52f141d85c3ef74a74df962d71bad0c6,0x7bae4d5c142898e612631ad41c8e60d377b7aea2,1.417010148968121e+18,200000,33520.01398110962,27454629303.50544,2025-02-23 09:59:14.916109,contract_interaction,1
0xf0aa055afb43f7200422ae1f8ac561a07df9e3c8b8cab39245f9306e41dad879,10013414,0x8a622f4fd3971adf2d998ef0d64f4118823a301c,0xafe8c9948b31acd1dd41b69f3d87eb46113a92f3,8.908557282485168e+16,21000,30440.363507974387,14343066616.091785,2025-02-28 04:16:32.916109,transfer,1
0x6ece891dc28515dd49441df5c68d4aea4ee856330a41443ecb9c845fd0b4b8ba,10015425,0x872656ec5aaa6fad12fc0e678d50824e4f3d4e70,0x3103e3c68f0adefe120ec0e4cf58b9565a375b7f,2.130608467834523e+17,21000,16116.608299314143,18370647454.901947,2025-03-09 20:29:58.916109,transfer,1
0x58bc31e83dad10142c5d31c6ba57c94234458366ffe50852a1dbb2a02e439042,10005180,0xf84d6b41f3b580b4eac33d4084ff59ea76b459e0,0x80622f273add77f5a9e09128cfe1fa9890c48b9e,1.1015956677626098e+18,200000,13397.998047262738,40485713512.779884,2025-03-12 05:08:13.916109,transfer,1
0x9adcd6d9dac7497554a95d0747295003dbd9c52caafbb49af39b2839e6464258,10057145,0x15761a07379c564c8ff7dea772ccd029a7f3fa16,0x5e945ac822af0dd3581525112fe7279090829644,3.652913416912558e+17,21000,71438.51427678105,34946914779.28464,2025-03-01 07:01:18.916109,contract_interaction,1
0xeeb5f3e02219e17e7234a84a56a1353421df029f8074fb34a6d715d3d7cb3b24,10006000,0xbeee755777d216b0ac8159792c721cc89a64d262,0x0073ee7868a2e0a098f4363c5c9c8ca54084a72b,4.703180750218936e+17,21000,84753.2763193106,25190602294.920757,2025-03-13 14:53:57.916109,contract_interaction,1
0x3eb48daff2ed11d869b359f5283014dd76801e93f6cec041de11fe8a94fe7c9f,10029261,0x299c4f5ac564131799a308a99a3f6aa1dc72849e,0xa0dce6a4e740eb2da743458c7592158e56573284,1.5963824541504453e+18,21000,69636.6059016129,23051660846.443905,2025-02-23 18:13:38.916109,transfer,1
0x5a098e6a1d711376195aa39c0775ff9d6bc283ae131fb3f1fbedae75d7af08fb,10049524,0xec4070ce525d4ac69a10067818aac4578e84fb8f,0x8ede8a3db0382cb493e15466e8784f8342093ef3,1.505482370020906e+18,200000,14939.526012473641,10796217904.703114,2025-03-02 14:35:21.916109,transfer,1
0xad17f3dfe1c0b39e07179066425af4838d95f82bdc0b5f3a9e330482b1b1e96d,10017026,0x20ee18a74242bbf2117eef923b8128936559140d,0x1d509d8acd94400a4d6ed4eeef68bb945929931a,8.09245076408783e+17,50000,78590.5298746058,16264687888.654522,2025-03-03 16:40:40.916109,transfer,1
0x5e1fc06dea54f49c2aeb4db5a66c9974df3fb61f73901e040adb8aea392d8301,10026148,0x6ebea2044108f28a6aec30c2db675271ed228ca7,0xb214bb37c02d5b199214a2c989529ab58677579d,4.980792496477093e+17,200000,84411.30514350478,18816680614.691612,2025-02-26 01:04:22.916109,transfer,1
0x3a0560526fa11eae3a7276f4eb3d991834111918cb4a5312d2efaa977e5fac9a,10061591,0xfc2b0585040a4421d7e80477a2542e52f179c6fa,0x70d902dd872236a276191d2cd5d2d4895b744c1e,1.2609429634567496e+18,100000,19503.611655664463,15802800194.678444,2025-03-10 04:32:38.916109,transfer,1
0x7264d88450bdbd3e03b0cd9358115a9bc5b21d2bbf3c3639d55cd928fed9d49e,10063822,0x07bf81ce0285eca4c586e086946916b123418d52,0xe0d6642a91793a47f809140d9c16506f43a44cd1,4.885594072190762e+17,200000,37313.27496826376,70900202601.88889,2025-03-08 14:05:03.916109,contract_interaction,1
0xe89558c9ec42211d57caf77961e9a1c96358493266f6f4c97a1f305520b4bd02,10085008,0x915d7b60c67d7df2388cf1a597a601433958d3c1,0x87a48b6500e8696e875503d2c9b599678b4b7d8e,3.059940305395179e+17,100000,36181.67825450764,43673346212.53222,2025-03-16 15:44:37.916109,contract_interaction,1
0x79828f675ecd49c7bdded16d0f6e53285fd5c04eb6d3bd1ec8587e011c1d3660,10030864,0x59624e71f4550b4e091aaacabb5aef6b4f692325,0x6cbe620a5fb449c66146f91a36d44d030057d79d,1.6465928311549773e+17,100000,34204.164579766424,13977262810.846304,2025-02-19 01:10:01.916109,transfer,1
0x737f9862b246db68e0d2f05b961d8cbf42d66f05e2e64e3c96ccec67f4303da9,10086530,0xe3c9113f2b85a212a886a06f8aaf9da01aead352,0xf85a5b1a5fe971e05eeb8b3f92c1684902fb280a,9.636219820777425e+17,100000,15960.578567749912,11380910130.2143,2025-02-23 21:36:21.916109,transfer,1
0x06567e51185507da736e8dac0bc4c76c9320f2e14df0378eff0254b011f65ce5,10086637,0x38858fe27c5f4cecea972e20bced1ed9fc0b180a,0x7db1b2acdb90ad997817d853b41d2b00ccb4098f,8.885743725728366e+17,21000,153151.81287448038,10328429456.631334,2025-03-15 10:28:23.916109,contract_interaction,1
0x0cff03f9e5a54316bf5f6d200336c636785e3918b653310f459804ac48afa3cc,10067140,0x0e5560132f2fc104664cd9c2c15e30f93df85fbf,0x945641377541e370515b4df2feba1fb590a1701c,9.975380648856022e+17,50000,16310.321734851404,23610246542.998035,2025-02-18 01:49:53.916109,transfer,1
0x225ea0006d4ddae8bade256281bbf693ef867a9253c3b1fa98a0f0f6e963d745,10062608,0x283f8f559ed6c1ebb5e393f5fde4a3541c29edec,0xaa0803a6c9a2de95b35014f51324b7cd3eecaceb,6.975710442571543e+17,200000,182558.86537943833,15469422134.69308,2025-03-04 09:19:28.916109,transfer,1
0xb3217a495d5386bb9bc7f6381d4d1782f4f852f58faaf963f302b80c11756a3f,10095864,0x910f6397f8e638d4652281e820a7b5f3847ed611,0xf5bcf094980071fd3f99cc47c090ce721e28a208,1.628842361433017e+18,50000,13559.197581752589,32007558844.651646,2025-02-20 01:51:02.916109,contract_interaction,1
0xa33b5bbcc3d0071b897e0f9af78363c2a0165eec7af25b5bf1018cf52e960dc7,10093449,0x3040b57eb9b240cb2b8520a8a49331e05949797d,0xd4c3d23bb8c564bdc0f69b6bc6c5c40a286bd077,8.721740517321052e+17,100000,141176.66177301697,19254628637.096252,2025-03-12 08:15:45.916109,transfer,1
0x962c3a634cbf0d49d9cfdb32b80949c1449fa036e0bcd9e1391ff1f012f30064,10064906,0x5a5d93348c16f03d189b9a8944503358eaf7dd7b,0x4c635c99a0f7746009cb01431b5f1578dc494a25,2.439939758034251e+18,200000,72647.35808292967,28008874756.57683,2025-03-02 07:48:30.916109,transfer,1
0xc698de079e38c187d542f0e59470c9f06e7d9b08667d7c03cca8253022fec2a5,10041363,0x6132f3251bfe28cfd82ba48f5e9b0f1a48e81f46,0x66b06129cca30a979a736eb719e8c5db2347e57d,2.839994551368195e+18,100000,16932.133540815514,19114310178.47347,2025-03-08 12:23:36.916109,transfer,1
0x8f660ce83c7b07846a910bca58fb0d90395de81d46b3c55338a0c4a88816d970,10071435,0x14c2cfa2e1a378ba3671bd6b25f5e7ba10ed7bb4,0x0d9a2f67aaa47b8080785c729faa78f611eadfb0,4.0128150096227014e+17,50000,14588.59163448374,14867448339.682379,2025-02-27 09:39:52.916109,transfer,1
0x10c89faf437f27253cdee76b4cdec24d37a499f418e5aff023f99d1cac9e31ee,10059713,0xd41a4c225be815e07cca56c172d528616cc21155,0xfb0311602e010e18b394b4d88d8fa9fa363e42cc,3.799376884744931e+18,200000,145194.02719039403,40212343671.07032,2025-02-24 15:55:53.916109,contract_interaction,1
0x5c9e8048a6da5f6dc8270958047fe9ea55d27d0bf375a80eef1cfbd0a3c83854,10049065,0x6e82a016e0cd8fcb8cc2fd69b285f53ecb100087,0xfa87b41df4a24969fdefc8b5f2fe636e6bf37d31,3.9348673681388077e+17,50000,43933.025347806564,19477404617.20687,2025-03-10 19:54:04.916109,transfer,1
0x93c91c72ec0af96fe763f793ebf4f7c1fcf9e7e4f4632c5d5c9b563222efcf15,10038271,0x5d179249fd9579188ddfe75b10afbe0ccbc29bf1,0xeba09159d3ff315f616eac169fc9998528c09ef2,1.9065953492960474e+18,200000,12847.085570250734,10203328913.402615,2025-02-26 12:11:08.916109,transfer,1
0x057516b28ba7501dbc7508d7d19b42d068ba62523fe0109135adb7dd98e963ed,10049787,0xb3fbec6ef99883c25f96f0d1fb6d83c62ac095ed,0xd26b0578287231b4ab45794dddcab0592610d30c,1.019228733242093e+18,200000,53767.81157100765,10755432005.789955,2025-02-19 04:28:47.916109,transfer,1
0xfde60abdedcd9aa507377dd15c9dde32c8fb9b814e99687932008373b53e107f,10022230,0x30d0f41c35ca8a1e56faf4f7d885c4d66a2f6eed,0x3f70b6b56d5b0de1f3c98b599e21841c3e12986a,5.2981947731548826e+17,21000,13384.622432780661,19570693033.89141,2025-02-20 19:00:05.916109,transfer,1
0x504212191022327bc3d90d16c58c5178453a1b44dfd0bf402a83850b2c2d3e93,10090987,0xdf3ea4a668e76b67f56c4cd37381b963513d8876,0x04f11c90b911973bc10643cf237364c0c9468650,3.72136048947868e+17,100000,30225.01617486454,15898957015.747278,2025-02-18 20:17:49.916109,transfer,1
0x72ae3bb26509052f8bcb1bc28b50165d0915b55dc819f9ad8898f8298c982dc3,10015132,0xe4630de17f35f8e318416e27c616d587684f8ccb,0xdc78a082ccfedb783e5564c593a654e2508bf621,3.3673099127262116e+18,50000,173042.56620489428,27385704443.884544,2025-02-22 02:43:10.916109,transfer,1
0x3dc3646f567583b48811857d77d4aa932f373edd77d0faabbd8dc25dff28064b,10072802,0x11e300fad594326af57874441b272a72e208314f,0xef7286dd2204572af495cf316211b36c91e46bae,8.433358988513818e+17,50000,14031.9729240995,14785264935.739904,2025-02-25 13:02:25.916109,transfer,1
0x2ba60568e8646ae0d6cbcc9f3156acc674c9a9ca739e0b734c3e69219b16aeb9,10070573,0x0537257cedf083a81fac1bc6aa4436763fd74d8e,0xce4af2998b73d30f76afeea8f805462e959ee9f4,6.840279418089992e+17,50000,12917.331947995235,28001027526.448677,2025-03-15 05:47:01.916109,transfer,1
0xc517de57537354f367d50631293d68f9a5948b777e7799611a45c80af667cf0b,10099797,0xd444efc3efcfefd82bb023c2dcc772eca2d0906a,0x64fa464b9179db0537be15b4b05d4c52b0931d39,8.518739474963072e+17,50000,13279.267375906124,44257551196.77034,2025-03-01 17:00:03.916109,transfer,1
0xc9c39411a32fc6d6e1f44d77ac3905b607fd872892b3fb56c762aa1a1dbc8664,10084669,0x02dae759559ca28398d0523a6f655daf0b4c3d2e,0xd07449c04def97e5dc128cba62912b0d999a6fde,2.344402297434842e+18,21000,136430.52157659805,17544329961.016354,2025-02-15 01:18:10.916109,transfer,1
0xc56c89350631371e006f63db4cb46b246ba6c83f0d4da326835002d4f58e89a0,10046772,0x5b33489e9e1516f2c768df5cceb1a8e68dd1464f,0x60f7356357ed64cafa6879790fbd975bc0cddc59,1.4504950479871212e+18,100000,29407.09392970178,35881825244.82458,2025-03-07 01:41:52.916109,transfer,1
0xd1eab74ff281697fb10273ce483b85b6799081209a2d16659bac3b26fa28976d,10052541,0xd2f1480a2b2b6171277175831ba7cb137bd5ef0d,0xc68c14085d2f95a5fc683efe898d8874ff6186ee,1.240493339717064e+18,21000,84103.57756037006,13459283245.997923,2025-03-08 22:34:55.916109,transfer,1
0x1927ba2f734d8ca91b2ebb07ba8982d4f8d4003666c5c0a2f4bf3a38f68cd692,10075868,0x5ad46759b54f0228695c3d514eedfea183548621,0x07dcb7731400101d7161a252888e3979f02e56a8,1.4665023499543166e+16,50000,59883.97427836363,34605278781.720116,2025-02-22 11:46:42.916109,transfer,1
0xea93e802ea3ef36a3970299e5c27641a4f8a4b2d6bf27445a9c5f2a68b033e05,10011000,0x755537e2cca23b521a4bdf4ddfc306e6aa0aa4e1,0x0a330254c881c34665b512d5defac65cdf171c87,1.0017310380192412e+18,200000,17044.023976550438,22473840350.76361,2025-03-16 08:43:23.916109,transfer,1
0x1acfad5f09c459ecec1060d6c08cf45d607f5b10e032eda5f9c70b6747ca0130,10091389,0x1535a3c9a3340b737b8e1fe8390c2147511e0610,0xe14bd5662da764acf9687823688ac7b6999a0ef8,2.3681421672412915e+17,50000,187119.00768545904,17729546768.77758,2025-03-08 13:19:51.916109,transfer,1
0xc4921618572428075f616df06af71ef912937b2fc5c9a7913e0a70b85fbdfcb2,10007132,0x8ed657711d4b2ae01e6f1b4aa1158bc14d7ea2f4,0x567b4c908908f966c8f29fead9c5d84ce214b8af,2.2717971979903798e+17,21000,70822.0128250765,20151959676.72848,2025-03-01 06:01:55.916109,contract_interaction,1
0xc71a2d6a0f8982d319acee0cafc7a8e89ce44e45f311b543ff5c3935ac3cf8ec,10056675,0xafcc1b8cd1dc0191c15bc000b666834bd120f595,0xfaad8cfc24dc7992ab3ffb7fe7c9fef71a60a94a,5.341126706770653e+17,200000,15108.221827348365,9521895800.195982,2025-03-14 18:11:46.916109,transfer,1
0x6bc5fe2ab3c12a08927f3a763e6b7924efae265094cc3e10bcbb665c48f1aad2,10075225,0xc30df812663d63aacb88033fb33e3f02140c57bf,0x858a5189a559820741763ff12962bf53f31c1c07,7.744003037605024e+17,200000,43593.92848573783,13350810417.019407,2025-03-10 15:30:20.916109,transfer,1
0x8bc125961cd78cd0539a9455e68b3808b7fe1e66175e5bae4bae7ec98d4d0a5b,10080833,0x25fe86f56ae437e877b638863df14e906422c732,0x69d518c5de5db30d9eac7a3766cd5c4346d7dcef,8.894761269866322e+17,200000,73140.88377136069,11637180066.646885,2025-03-02 10:48:27.916109,transfer,1
0xb0c452b01dbbab2215646b2ea4c235bd3c365bbfc070b8364b92c7d91ea92b44,10069900,0xba4a90de9fbe16377bd2a80b74c1970d05c8ac41,0x06f046478a4caac26829a2949a46cfc7ac96afc0,3.4305727379943085e+17,21000,30103.56544461881,21186021762.632915,2025-02-27 04:41:48.916109,transfer,1
0x4677a27f9c1314299a243549c423dbc2f2e9895fe910ff2233cd4c3b1ab09688,10056382,0x9698c9250eebce936a8c2d0c66f34b5d18245f8f,0x9f3bed53df32ed953b27a9f8f9fe690f3486463e,1.1140067834208891e+17,21000,15881.286362211325,20769739830.614784,2025-02-27 02:30:43.916109,transfer,1
0xa08d0019aea58488d7ab6292d38bfdd2c775153de6a02dd70c9b22b7d0f9463e,10057516,0xfc2f508396cd3221c705c70e4c1be8decff4c22f,0x975d16da88c0131f1a9256ae93593db56358f541,5.416442085630576e+17,21000,147543.09549057146,33632714442.201077,2025-03-03 13:14:03.916109,contract_interaction,1
0x9295415accc2828578e7ad127f4935bbce5d640dece7d03225745b5b0ee60bde,10054118,0x3e1eed2a4f06b4d59438441ccf77e99c66712f4a,0x987ba4e559cf2274e351149625bfe748ec7075f6,4.9455889583285696e+17,21000,70592.40099010988,10661360019.277605,2025-03-06 22:43:17.916109,contract_interaction,1
0x6cc7375ff5aa85ba4995fb789cccf9a776c033b23b122906378111715f4f981f,10060114,0x6371768cda633b23c1803acf85ab0f1b528cf40f,0x59312c5d26eeaaa73ed1ef2b6a6b458e65aa32c5,1.6919261324265644e+18,21000,40618.508325532974,21585698974.67627,2025-02-16 02:26:03.916109,transfer,1
0xf0194e771bcf4bedec1fb6974ab0c6e2c1d51d97f217cc5c349e6bb3bda6542d,10032345,0xebc4011ef8a395c68b8a4ceaab02d0dcde9642e5,0xf5a480c35732d7a976f3caf6855f918813d0ff4b,8.641936715685133e+17,100000,13063.275536652078,36207995872.98178,2025-02-21 13:39:03.916109,transfer,1
0x07ad6e534d415a4086dadd15fde01ee626549d8f94d476091f3861ab707402ac,10090029,0x9a257e2d69856a5aa00fbfe998b27bcd9e2591e8,0x154aaad41b76bf90ee90e3394de43840314ee291,1.2832791290544568e+17,21000,28161.004307698262,7255715037.22541,2025-02-20 14:50:34.916109,contract_interaction,1
0xccf6b67aca35eb67d24f75012dbe6cfd9288bbba787833e46836bb5c88842ce5,10029470,0x8ba25191abfe28ae6b0ddeed7300ff363ee9ca57,0x5316dec41bd11084a13a1cb47e4cee041e187223,1.0617767229026642e+17,50000,54293.17140519206,15354006464.197378,2025-03-11 01:30:10.916109,transfer,1
0x16dec61e53679ca048d137b47e9f90d651623dffa520905368d7260f1897e6a9,10080591,0xf9315901fcedf220681cbee0baa4d8c6ae4fdfda,0xaedacfef161d6dc1b84493bfdedb3fed2c450770,1.121638770518393e+18,50000,15165.400558684802,27358746055.89587,2025-03-03 04:25:46.916109,contract_interaction,1
0x1ed16659b45fb83b908f7a13225676ebe81f93e1fcfea2c90d7447eefaf88981,10018866,0xed658d1ded2686dda8e15553954c07af86d6489d,0x8786cb061ec6802226cb70c06428d4ec6cc7ffe0,1.5176859228621126e+17,200000,131044.27872841089,25782830357.37772,2025-02-15 08:24:44.916109,contract_interaction,1
0x6f63f4d56c191ec1cde45eae52be366e5095dc0a45f67ff85a6e3969020a7261,10020019,0x6d35bca3f1397318f89a9f97913c6514748c9945,0xdcc598af86f33d523a13060c1df79d758c8e7ffd,2.38192898172654e+17,100000,14503.006636167796,21216292473.48115,2025-02-20 00:17:43.916109,contract_interaction,1
0xbb4e292dfe4d71a33cfedba4584b97425c347aa362377cc83934d4209e0bd73c,10011461,0xf7fb18c5b320532de5cb5281fdad858ff4108010,0x049af374f6eece9d10974d74195cd96b9416ed83,3.7001710660584064e+18,50000,65242.88995877021,42375646868.36977,2025-03-08 08:29:41.916109,transfer,1
0xa9eda158e423ec1ed6c337942ceb57908dc34928cb5fee08a423bff40926853e,10020475,0x7d35f898166b585e91cde0bdc03e70716bc36935,0x1ace572e93e05b506f4e15429c721802ead28869,4.911211059176483e+17,50000,140942.746523285,31478073144.883347,2025-03-06 09:32:02.916109,contract_interaction,1
0x380532a043937aa1a9ad9c3ffa01992b016995109d8094f8fc85e212ff0217e9,10087315,0x9c87d3a93197e0a98d96d71afb597a0bb4eeaa25,0x63372c8cd8467c6a1df895bbccdf69da66ee51b5,3.2502683257646377e+18,200000,54940.06384967756,11629915971.699852,2025-03-12 22:42:42.916109,transfer,1
0x60043e77e246727982bf1d14b9b056bc4a7508b4c4e0429c2a978c527261572c,10051678,0x40fb3bc9924fd344c7a14530c2ee6e4ef1ad400b,0x75634953e2bceb25a12c3155b51de76448b4352d,3.6107324957356915e+17,200000,14889.195192029993,19806642263.86353,2025-03-12 17:43:13.916109,transfer,1
0x8a822f4f8dbc000e3c6ba1b23011daee53b6bab71f143bd9188c9cb3127ca7fb,10059289,0xb74b0c2fda0c6e9694bc9c4894d7308cf3419fea,0x09f2c89bca43b48dea1bf3882d1eeb176308c115,6.637762349923657e+17,200000,68140.6274845466,18396411941.970627,2025-02-21 20:02:51.916109,transfer,1
0xd6c3098e6c0def421f25b698c9befa6b0c6c0c71108bceda78738e709d4df8cb,10067537,0x2364ab946dfd9db0ec7c6868aa7d0eccd4abc682,0xd4c4ad07c7c69db12f75a0c53cb70fdde0762bd7,1.1706003720371953e+18,100000,17035.446128251442,26946902956.171955,2025-02-27 16:15:37.916109,contract_interaction,1
0x705a51af105f87471ba5b17b14cb6637d694d3d1137a581c6d01da8c78d6bf9e,10099885,0xcaaad5b23aa6c03a881c145e1cc2963e38a9822a,0x4a18cf55fabae6a3269014e4ab6f1d6c8aa32bc1,6.862955472127124e+17,100000,16071.557892436076,41991233193.38569,2025-02-15 13:25:13.916109,contract_interaction,1
0xba83f234b9fd33b63388de48a1bbbc4a67bf4b8ba2cb7a8648adfc7fb7513eb0,10020780,0x5199af29539711e9523726a617747ede7b93c4ef,0x56c5b99a4e7faf416cba4f99c4736e48d15eec1c,2.6071065152589174e+18,200000,28257.64856441314,23493850492.131344,2025-02-17 23:16:51.916109,contract_interaction,1
0xb94cd90597cd90f5fb3ece8bf7b3abffa1cc5d20dda63de8ecf99afdaa2ecbc9,10053668,0xb3548da5a7b449230b957484a392e4967ad50394,0x01eedabca58052cb9143f3b40a2870b1e90e580d,1.2042586038090998e+18,50000,14666.516612489913,30141582109.57942,2025-02-19 11:38:47.916109,transfer,0
0xfe9e9bb0b13bba6fd7d3298ee7c5876c592bacf53f46cd6b8f855c1720342d6a,10097193,0xaddd8288a2bf343efa9b7d4b8cc30134a63c756c,0xf309033ed1f4cc4e617ec1554b05d0d3f0694728,4.502944567924722e+17,100000,72616.80085499078,19109090840.760796,2025-03-05 04:12:50.916109,transfer,1
0x4a945aa5827a6f846787bbf1a53ccdf38651ef09d3e831c7503940180eae7ba8,10077750,0x3a370c68bbba36459dcb6109df6b0d10b816a624,0x564f16f0e19775c92b9315160ad8f3f920f0bb1a,9.460194993582722e+16,21000,29134.020061997406,52164467804.08302,2025-03-09 00:42:43.916109,transfer,1
0x1b169dc8982657d777a9f5843627ee7a497223cc8453dc832f120ba705eae1da,10084783,0x621f35eff4c07b109d70add98a46ebea170c3214,0xc9c1856dcbf03104b3fdfdc4508fd7422550abca,7.23474230838027e+17,21000,12431.181016527085,11418480455.606964,2025-03-05 01:17:18.916109,transfer,1
